ECG_mean,ECG_std,ECG_max,ECG_min,ECG_power,BP_mean,BP_std,BP_max,BP_min,BP_power,EEG (C3-O1)_mean,EEG (C3-O1)_std,EEG (C3-O1)_max,EEG (C3-O1)_min,EEG (C3-O1)_power,Resp (nasal)_mean,Resp (nasal)_std,Resp (nasal)_max,Resp (nasal)_min,Resp (nasal)_power,H,HA,OA,X,CA,CAA,L,LA,A,W,1,2,3,4,R
0.08189413333333333,0.2349484482297813,1.388,-1.088,0.056583010802878406,105.39492967251704,25.54806209799163,184.6920945860447,68.92299739654146,606.2138233483945,0.005405005324813631,0.00956543858674474,0.07539936102236422,-0.030031948881789138,8.639721690786536e-05,-0.013262172284644191,0.07748265001191386,0.17495987158908508,-0.17576243980738362,0.0003905814418979338,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08037920000000001,0.23109738021166173,1.3,-1.08,0.0565882761322786,99.576177412103,23.678840082237272,171.2305716570327,60.846083639134264,508.0089181196629,0.004879169329073483,0.008736130796647009,0.044089456869009586,-0.024600638977635782,6.350868573561306e-05,-0.008562118780096308,0.07795385292453029,0.1725521669341894,-0.17576243980738362,0.0004950065637705543,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08058320000000001,0.23764606878947803,1.344,-1.112,0.058943043897901344,100.5854326578341,23.543051319566114,181.1920986245016,63.8076186835169,492.09407974253213,0.005246687965921192,0.010692599791836666,0.06900958466453674,-0.05127795527156549,8.94316025869026e-05,-0.0012923488496522184,0.08217479216189422,0.2536115569823435,-0.18057784911717495,0.00037485211780260215,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08071679999999999,0.2241883762919627,1.32,-1.056,0.05312331257209387,103.32817308287721,24.694448316215244,182.80748137598303,64.88454051783786,577.7748182500109,0.00493231096911608,0.00878614370482474,0.04281150159744409,-0.028594249201277955,6.129043604422172e-05,-0.013896950240770464,0.0984191392283367,0.2536115569823435,-0.1853932584269663,0.0004893458442367492,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08120240000000001,0.24154291841045558,1.376,-1.104,0.06215278550733725,100.21439718851606,23.204087838339923,177.15364174579798,61.65377501487498,504.24631151681217,0.005114547390841321,0.01261843022570547,0.08051118210862619,-0.058466453674121406,0.00012568246161555961,-0.007505724986623864,0.07514163714598097,0.15409309791332262,-0.18780096308186195,0.0005153578649481016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0813976,0.23241038024919053,1.076,-1.06,0.05675387054374402,99.88482320981939,23.185135222620517,166.38442340258837,62.99992730777618,504.27748626671763,0.005252332268370607,0.010302905972873777,0.04792332268370607,-0.03706070287539936,9.086545019075917e-05,-0.005066238630283573,0.08815938271031086,0.1998394863563403,-0.1653290529695024,0.0005623932936922796,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08028533333333333,0.2258175869698569,1.256,-1.092,0.055269789284044545,98.60400417486696,23.244223129035813,175.2690285357363,62.730696849195944,473.4849005517723,0.005005580404685837,0.010709119131140043,0.06134185303514377,-0.03194888178913738,0.00010751624120684106,-0.012292562867843766,0.08135953023111557,0.20224719101123595,-0.1797752808988764,0.0004899116429354934,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08256506666666667,0.22949764305179451,1.288,-1.078,0.0546681187856055,100.44755076564654,26.76777344316952,190.34593421622975,60.30762272197378,575.6415706779155,0.00518626198083067,0.010744813536820887,0.054952076677316296,-0.04329073482428115,0.00010258310176358679,-0.003746174424826111,0.08731995227285864,0.18218298555377208,-0.19502407704654895,0.0005049726040967212,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.07975866666666667,0.22806176449569288,1.354,-1.09,0.05494823033253138,105.4194116955506,24.978151184765448,185.76901642036566,69.99991923086242,633.6158175424318,0.0049710330138445155,0.017630962012125308,0.1402555910543131,-0.07412140575079872,0.00025050890089070875,-0.0034914927768860357,0.08667075215465785,0.19181380417335472,-0.17656500802568217,0.0004838160747697255,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.07961413333333334,0.5412172265430171,2.6,-2.408,0.2721559633669575,97.12424177972103,26.558186005855784,189.80747329906927,53.30763079888754,540.4164474761277,0.0056797657082002136,0.0362385060531521,0.1220447284345048,-0.16869009584664538,0.0004418521052583896,-0.010632637774210809,0.0681983300818876,0.20786516853932585,-0.1926163723916533,0.0005664960688313013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.07933093333333334,0.3281264257616702,2.632,-2.418,0.10068726285853115,103.38944993525008,23.149951266701134,176.07671991147703,55.461474467529456,580.2832784148717,0.004802321618743343,0.02176165554062961,0.1,-0.10271565495207667,0.0004305786136574174,-0.007229106474050294,0.094435421639363,0.2504012841091493,-0.1797752808988764,0.0008675814080708877,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08080346666666667,0.20333093232785698,0.72,-0.986,0.04444456580627553,102.76907116389225,20.102972096561643,151.8459786392554,73.49991519240555,466.34370956955604,0.005040170394036207,0.021517481923027628,0.08226837060702875,-0.09984025559105432,0.0004245106443488929,-0.010936650615302298,0.1421999552031974,0.27287319422150885,-0.33146067415730335,0.0011996559065413272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08066586666666667,0.2050071187908253,0.568,-0.824,0.04513162639641849,97.48741571964851,18.174956318673797,145.65367809190988,70.26914968944267,375.20282273719334,0.005217912673056442,0.02172465708608436,0.07747603833865814,-0.10638977635782748,0.0004619925361566658,-0.002673194221508833,0.13348219200418454,0.27287319422150885,-0.27608346709470305,0.0009089872887418632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08183919999999999,0.20570499331978634,0.502,-0.806,0.04555214937181489,96.48508867105153,16.697594952496956,135.96138158302125,71.61530198234387,325.13240446425266,0.0052044941427050045,0.019819186681866184,0.07284345047923323,-0.07635782747603834,0.0003877196266506604,-0.009239058319957198,0.1345223123863644,0.26324237560192615,-0.23515248796147672,0.0009792100901035911,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08096293333333333,0.20692998935081616,0.49,-0.828,0.04639652576153642,96.23617613774547,16.501609446827285,135.692151124441,69.99991923086242,303.44304195729984,0.005234036208732694,0.021564758244613378,0.08115015974440895,-0.07284345047923323,0.00047349412482561326,-0.013051578384162653,0.13394661152516862,0.2640449438202247,-0.23274478330658105,0.0012708224927136802,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08105253333333333,0.20321710666242862,0.522,-0.802,0.04447340598190079,99.42860322340653,18.903074898564977,158.84597056234165,70.53838014802291,369.3074961893781,0.0052719701810436635,0.01684926646553755,0.06869009584664537,-0.06773162939297124,0.00028815022281879926,-0.014034135901551632,0.1375541570335695,0.28651685393258425,-0.27287319422150885,0.0010017488134162259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0802704,0.20481112067098958,0.58,-0.902,0.044671342110831784,99.79109511283897,18.007798850746113,140.80752983746558,72.96145427524506,372.18403108234435,0.00514468583599574,0.01883812830438999,0.07028753993610223,-0.08370607028753993,0.00034734416607856916,-0.006522418405564476,0.13374372162640694,0.27608346709470305,-0.2231139646869984,0.0013104704603168166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0811624,0.20836660711249613,0.494,-0.832,0.0468162140684123,97.31485694439581,16.844673888450078,138.3844557102434,72.15376289950434,326.1674260488882,0.005106645367412141,0.01701940924155375,0.0670926517571885,-0.07827476038338659,0.0002943641390848396,-0.008056072766185127,0.1341564337897102,0.2592295345104334,-0.21829855537720708,0.0011427228238349329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08204586666666668,0.20866294103868935,0.54,-0.824,0.046440912369689294,98.99194731698387,18.208541081384638,151.0382872635147,71.34607152376363,352.6408312195075,0.005101725239616613,0.017981788510432882,0.07380191693290734,-0.09089456869009585,0.0003261735233602213,-0.007658533975387909,0.14037796650695172,0.28330658105939005,-0.2231139646869984,0.0013716935215177183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.07978453333333334,0.20469733488115788,0.536,-0.822,0.04586473504329573,98.9864909130233,17.77807850777162,146.9998303848111,70.80761060660315,341.13310991982837,0.005142385516506922,0.016598818893930816,0.0670926517571885,-0.07300319488817891,0.00028090143441354947,-0.008387907972177635,0.13825687169698297,0.2640449438202247,-0.21829855537720708,0.0010402461685796688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08099226666666667,0.2043602477820207,0.552,-0.824,0.045015712261974546,98.36101471164969,18.4002913635008,152.65367001499612,69.73068877228218,351.76027425673294,0.00517640042598509,0.014021255930811277,0.06789137380191693,-0.05623003194888179,0.00019680903767512045,-0.0009339753879079675,0.13257280550551073,0.2664526484751204,-0.21910112359550563,0.0010961780257894725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08096186666666667,0.2054941962177575,0.556,-0.838,0.04501432947626535,102.71116866660024,20.388482338114173,161.26904468956383,70.53838014802291,454.03095997850755,0.00514283280085197,0.015490781329501943,0.0706070287539936,-0.07795527156549521,0.00023285223315847747,-0.015220652755484213,0.11825519705123809,0.25280898876404495,-0.21187800963081863,0.0009732587141107061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0814104,0.20507327756643476,0.526,-0.834,0.04482665032266127,97.00018038440726,16.839178130358995,135.42292066586077,72.69222381666482,333.19897158645387,0.005078381256656017,0.01851627199563729,0.08817891373801917,-0.07779552715654953,0.00035201330739210497,-0.007845692883895129,0.11256573407606776,0.22231139646869985,-0.23113964686998395,0.0006417095649945871,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08070373333333333,0.20938384837278057,0.528,-0.832,0.04745046514929976,100.21694590352395,18.986597580707084,157.49981826944045,72.69222381666482,382.23446784693294,0.00510964856230032,0.016759133705177513,0.07108626198083066,-0.08450479233226837,0.0002855159308502801,-0.009641519529159977,0.12688640204931578,0.24398073836276082,-0.21107544141252008,0.0009828093686983206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08081386666666668,0.20900810069081588,0.564,-0.836,0.04696246838455838,100.04941276349808,18.332790051851322,155.0767441422183,72.69222381666482,362.6451891586093,0.0050925452609158674,0.011444464625116307,0.054313099041533544,-0.054952076677316296,0.0001256434397218775,0.0018102728731942221,0.13569217144631301,0.26003210272873195,-0.21910112359550563,0.0012465390696681522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08080879999999999,0.20629248162716288,0.518,-0.81,0.046000364341532624,100.29351504594418,18.960996347093076,156.96135735227998,69.73068877228218,379.12120456134164,0.005338168264110757,0.011008414448971274,0.04536741214057508,-0.0426517571884984,0.00011682533762188854,-0.010614874264312471,0.12126119635945391,0.25120385232744785,-0.19823434991974317,0.0009593469211027956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08079973333333335,0.20731987754818773,0.48,-0.85,0.04606057100968479,99.09332155898794,18.241072770088685,150.4998263463542,71.07684106518339,365.329012160644,0.005116080937167199,0.008880732284151698,0.038338658146964855,-0.034824281150159744,7.624888667930036e-05,-0.004836597110754415,0.126303759625887,0.2504012841091493,-0.2014446227929374,0.0011038521470050067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.08124373333333333,0.2071915746213205,0.49,-0.824,0.04689073536080524,100.09579219716285,18.59400191493891,151.8459786392554,70.53838014802291,353.3037888381466,0.005242087326943557,0.008246064899773536,0.0365814696485623,-0.03178913738019169,6.225275620961381e-05,-0.015498769395398609,0.1245829036177426,0.2520064205457464,-0.2102728731942215,0.001117924253889177,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.08166133333333334,0.20734117063000834,0.488,-0.83,0.045451477417430414,99.98756155281359,18.406946018352382,152.38443955641588,70.26914968944267,370.4382939401644,0.005126837060702875,0.0077144716568824795,0.03402555910543131,-0.02523961661341853,4.9908987889986954e-05,-0.009692990904226859,0.11887954710158366,0.24157303370786518,-0.19662921348314608,0.0008366371091837586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0808872,0.20795807416278247,0.48,-0.824,0.04659431370024358,100.00543845526332,18.581667488096468,154.53828322505782,72.69222381666482,376.62515805359067,0.00515416400425985,0.011787990259590963,0.06517571884984026,-0.09472843450479233,0.0001180840301694677,-0.003072017121455324,0.12116608447345806,0.24317817014446227,-0.19341894060995185,0.0010228906734976338,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08156186666666666,0.20650460537039417,0.49,-0.806,0.045918763873666064,102.26525123240243,18.75103218020112,152.65367001499612,73.2306847338253,380.9609715564974,0.0051608306709265165,0.014739203907541793,0.07396166134185303,-0.05830670926517572,0.0002054442644392295,-0.014978277153558053,0.12419434460714543,0.22070626003210272,-0.18780096308186195,0.0009992218745218586,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08086293333333333,0.20207421709047618,0.488,-0.822,0.044047850831344056,105.27180160945967,19.99044893597838,160.9998142309836,75.65375886104746,439.6802400040664,0.0052904153354632584,0.015102252369122486,0.06565495207667732,-0.07412140575079872,0.00022742344413953288,-0.006804815409309789,0.12305709918033486,0.22150882825040127,-0.17014446227929375,0.0009699337715897096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08161226666666667,0.20821514785479842,0.53,-0.832,0.046562860600413786,100.84536569124472,18.9829500193508,162.07673606530454,72.69222381666482,376.71526256298426,0.0050929712460063906,0.013618864917663093,0.05798722044728435,-0.06884984025559106,0.0001828922261601821,-0.005588228999464954,0.11705752512727363,0.2086677367576244,-0.1653290529695024,0.0009352287680578771,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08063999999999999,0.20789460406657986,0.488,-0.852,0.04676799147219703,102.01472331634488,19.080665377662534,159.38443147950213,69.1922278551217,387.12257526159885,0.005150543130990415,0.01125514128777747,0.049201277955271565,-0.05,0.00011666540202327655,-0.0033222043873729263,0.1067621828133662,0.17656500802568217,-0.16613162118780098,0.0008282846592410097,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.08032453333333332,0.2060888811769869,0.506,-0.848,0.045807067253446646,102.9784965632732,20.766336284349276,169.61518890555126,71.07684106518339,433.78619196081297,0.005369904153354633,0.012312436223223039,0.05399361022364217,-0.04600638977635783,0.00014382940196572275,-0.015451150347779566,0.1070792617268813,0.22792937399678972,-0.18940609951845908,0.0007495548528325826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08155760000000001,0.20111272332261826,0.516,-0.84,0.04351116865255472,102.1710564692938,22.05908325656027,165.57673202684765,65.69223189357858,403.89943960504104,0.005232992545260915,0.011264825010211248,0.048083067092651754,-0.04600638977635783,0.00011785492964941772,-0.008642054574638845,0.0975732352695025,0.18218298555377208,-0.1565008025682183,0.0009775588251162931,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08094720000000001,0.20066921341391658,0.496,-0.848,0.04389002348586847,99.74112593972647,19.488472728826583,161.8075056067243,68.92299739654146,381.1699499774797,0.005101512247071352,0.011785010254191172,0.06469648562300319,-0.04233226837060703,0.000136105103113945,-0.008340502942750133,0.10305236356444107,0.20626003210272872,-0.15329052969502407,0.0009698050668114575,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08197733333333332,0.20116257310830848,0.506,-0.848,0.04336452281012442,100.13886907053568,20.296862012239423,159.65366193808237,65.69223189357858,395.85472774854236,0.005267007454739085,0.010686237906091276,0.06182108626198083,-0.045686900958466455,9.088323339453775e-05,-0.007806313536650615,0.09398784614194389,0.19743178170144463,-0.14526484751203853,0.0007431328058466288,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0806648,0.20036257844457883,0.536,-0.848,0.043682533874693334,99.79113101023346,19.816218435329073,158.03827918660093,64.07684914209715,378.00778356165654,0.0052295846645367405,0.010984253080428788,0.05623003194888179,-0.034824281150159744,0.00010991408427495109,-0.00912134831460674,0.10388292998699863,0.18619582664526485,-0.16131621187800962,0.0008195463642806636,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.08068853333333333,0.20621517707283873,0.508,-0.844,0.0464403856924628,97.19140580478816,17.507825753769257,138.92291662740388,62.99992730777618,333.2651448905988,0.00520839190628328,0.010523016124308691,0.0523961661341853,-0.04536741214057508,0.0001005624814748438,-0.007538362760834671,0.10095317019434857,0.20706260032102727,-0.1476725521669342,0.0006927319669345183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08166719999999998,0.1975094965923411,0.528,-0.85,0.04206883220842476,97.04031367143293,19.064808337302626,162.61519698246502,62.730696849195944,331.2192101729033,0.005211970181043663,0.01637415591289501,0.14345047923322685,-0.05686900958466454,0.000240603508011208,-0.0037276618512573586,0.09390627358935037,0.1998394863563403,-0.1348314606741573,0.0007659656563838942,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0809848,0.1988608338402177,0.508,-0.832,0.04257945814261178,95.63744349525751,18.013390158591374,142.69214304752725,61.65377501487498,335.29929543390443,0.005224238551650692,0.011414042814357794,0.04888178913738019,-0.038338658146964855,0.00011565099314579112,-0.011181059390048154,0.08791499159839225,0.1853932584269663,-0.12359550561797752,0.000657673711699152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08069813333333334,0.19794652226426096,0.502,-0.842,0.04246117371872787,93.64696886888208,15.9024591457083,132.19215516289788,69.46145831370194,281.05915113991847,0.005126176783812567,0.012373043857734935,0.05479233226837061,-0.03242811501597444,0.00014280605225920013,-0.0037217763509898327,0.09632814914676228,0.21508828250401285,-0.12279293739967898,0.0008800887484907918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08093573333333334,0.19623001640030055,0.496,-0.816,0.04137330564221309,94.27632198885925,15.947392629614948,134.07676837295958,68.38453647938098,277.1455327402721,0.005327007454739083,0.012443205545439635,0.0610223642172524,-0.03258785942492013,0.0001442085285543343,-0.007843980738362762,0.09654295247837069,0.21428571428571427,-0.12520064205457465,0.0008432469450506778,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08156426666666666,0.19706576906317907,0.496,-0.824,0.04111892090163433,97.59112329229363,18.958663822412827,166.92288431974885,68.65376693796122,319.478262143427,0.005310969116080937,0.02045577845957152,0.1255591054313099,-0.08434504792332269,0.0003004217288568131,-0.008613804173354736,0.09237315469111482,0.22070626003210272,-0.1276083467094703,0.0009328321180474439,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
0.08183546666666666,0.20433774164876042,0.502,-0.846,0.04473092784345889,94.74022401769021,17.831563581828185,155.88443551795902,64.07684914209715,323.6365015205727,0.00537923322683706,0.011002910388861555,0.05399361022364217,-0.027156549520766772,0.0001164628405949541,-0.012438309256286787,0.09300964384912368,0.1869983948635634,-0.15329052969502407,0.0008512255063080043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0801816,0.2006546793742257,0.504,-0.84,0.04344054687771168,93.35214356803947,17.112019666301567,143.23060396468773,67.30761464506003,309.1105499674922,0.005086453674121406,0.012806972961844115,0.054313099041533544,-0.0353035143769968,0.00015556482863836158,-0.006297378277153558,0.09479650346284386,0.18619582664526485,-0.13804173354735153,0.0008293082555720258,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08207760000000001,0.20088351478300387,0.504,-0.832,0.04330736266805445,95.31461822672254,16.926444740125884,148.07675221913206,69.46145831370194,300.2546755120882,0.005213908413205538,0.017317642759898954,0.09744408945686901,-0.060063897763578275,0.00025593468653552296,-0.01077517388978063,0.093773749282678,0.1781701444622793,-0.12118780096308186,0.0008832754357533999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08168853333333333,0.20261842772853172,0.526,-0.838,0.04418520736925933,93.23863600670205,15.88829200061269,136.2306120416015,67.8460755622205,282.12168842727203,0.005171671991480298,0.012335467146087761,0.04361022364217253,-0.03258785942492013,0.00012855464386815588,-0.008341787051899413,0.1045306645123706,0.22231139646869985,-0.14285714285714285,0.0010006368935905473,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08185866666666668,0.1996253244411195,0.516,-0.836,0.042973196657302114,94.3807475093939,17.13937092136038,148.3459826777123,67.03838418647979,302.49167657610315,0.005455186368477104,0.017999538911721256,0.09648562300319488,-0.0900958466453674,0.00024941638407297094,-0.00694028892455859,0.11126663356330621,0.2247191011235955,-0.1476725521669342,0.0011177535164122458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08060106666666667,0.20130701540730156,0.496,-0.834,0.04398473066340366,92.72900069730689,15.177800608337865,129.76908103567573,69.46145831370194,253.63251682787202,0.0051250692225772105,0.0157422635755439,0.06645367412140575,-0.03722044728434505,0.00019296796208567542,-0.009049438202247188,0.11105645856294981,0.2247191011235955,-0.14365971107544143,0.0011831840659048943,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08268,0.19822959752098912,0.508,-0.818,0.04213673291885554,92.37376008155887,15.193460322350287,129.4998505770955,68.92299739654146,255.10737750148172,0.005279680511182108,0.014337829222887118,0.05527156549520767,-0.041373801916932906,0.00018335161853540088,-0.0014628143392188312,0.11209379951633335,0.23515248796147672,-0.13884430176565007,0.0012244273364512353,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08136506666666668,0.19471222541568592,0.522,-0.816,0.04136854644797395,98.84361928300339,18.11089197185247,156.4228964351195,71.61530198234387,345.463807905306,0.00568321618743344,0.021548016946628185,0.09281150159744408,-0.08019169329073482,0.00028904967821978073,-0.011691813804173355,0.1056321253296708,0.2319422150882825,-0.13884430176565007,0.001078905428174232,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08142053333333334,0.1997062421450956,0.492,-0.818,0.04229938589579841,93.51956901588188,15.432421860535337,132.46138562147812,70.26914968944267,265.3901076112571,0.004916719914802982,0.01752470368162985,0.08051118210862619,-0.04536741214057508,0.00023600940803390343,-0.0037894060995184568,0.11650594012292122,0.23113964686998395,-0.1476725521669342,0.0012731898603297563,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08195546666666667,0.19855379963656086,0.488,-0.808,0.042361890176761355,91.50841749028751,14.762435856289164,127.07677644987332,68.38453647938098,244.03909519535537,0.005298892438764643,0.014540001216858625,0.07412140575079872,-0.04361022364217253,0.00017396445718543288,-0.007277902621722848,0.10809292873112442,0.22391653290529695,-0.13804173354735153,0.0012161552672996104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08146613333333333,0.19853340084995497,0.538,-0.824,0.0429247286372579,92.25314483611494,14.883883447872332,129.76908103567573,69.46145831370194,242.79667774276803,0.005399361022364218,0.018179457628245414,0.07907348242811502,-0.0610223642172524,0.0002449517117864527,-0.011047405029427504,0.10018678232424483,0.23996789727126805,-0.14125200642054575,0.0011070402241595606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08193946666666667,0.1951961504121317,0.524,-0.824,0.04132624336304718,94.79927523160549,16.038846962818337,140.2690689203051,69.99991923086242,282.50088287637,0.005156123535676251,0.018571729090513394,0.13035143769968052,-0.0523961661341853,0.00028999707962280315,-0.010161048689138578,0.10626409392414701,0.24719101123595505,-0.1420545746388443,0.0013252629881651738,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
